post_id,id,title,short_title,address,state,state_code,lat,lng,types,url,email,phone
15181,5732V,Mid-America Christian University,Mid-America Christian University,"3500 SW 119th St
 Oklahoma City,  OK 73170",oklahoma,ok,35.3473911,-97.5771193,['higher-ed-virtual-store'],https://bncvirtual.com/macubookstore,vb@bncservices.com,+18003253252
15525,36436V,Mid-Atlantic Christian University,Mid-Atlantic Christian University,"715 N Poindexter St
 Elizabeth City,  NC 27909",north-carolina,nc,36.303795,-76.21649750000002,['higher-ed-virtual-store'],https://bncvirtual.com/macu,vb@bncservices.com,+18003253252
15566,36369V,Mid-Pacific,Mid-Pacific,"2445 Kaala St
 Honolulu,  HI 96822",hawaii,hi,21.3037599,-157.8166696,['k12-virtual-store'],https://bnck-12.com/midpac,vb@bncservices.com,+18003253252
15524,36438V,MidAmerica Nazarene University,MidAmerica Nazarene University,"mpus Center
 2030 E College Way,  Olathe,  KS 66062",kansas,ks,38.8756096,-94.7815378,['higher-ed-virtual-store'],https://bncvirtual.com/mnu,vb@bncservices.com,+18003253252
14510,8348,Middle Tennessee State University,Middle Tennessee State University,"udent Union Building
 1768 MTSU Blvd,  Murfreesboro,  TN 37132",tennessee,tn,35.8479993,-86.360529,['higher-ed-store'],https://mtsu.bncollege.com,sm8348@bncollege.com,+16158982700
14594,8226,Middlesex College,Middlesex College,"2600 Woodbridge Ave
 Edison,  NJ 08837",new-jersey,nj,40.5082704,-74.371293,['higher-ed-store'],https://middlesexcc.bncollege.com,sm8226@bncollege.com,+17329062539
15321,37953V,Middlesex School,Middlesex School,"1400 Lowell Rd
 Concord,  MA 01742",massachusetts,ma,42.4980765,-71.366987,['k12-virtual-store'],https://bnck-12.com/mxschool,vb@bncservices.com,+18003253252
14592,8138,Midlands Technical College,Midlands Technical College,"Engineering Laboratory Building
 316 S Beltline Blvd,  Columbia,  SC 29205",south-carolina,sc,33.9882164,-80.97993360000001,['higher-ed-store'],https://midlandstech.bncollege.com,sm8138@bncollege.com,+18037907566
14593,8136,Midlands Technical College,Midlands Technical College,"1260 Lexington Dr
 West Columbia,  SC 29170",south-carolina,sc,33.9519847,-81.11618700000001,['higher-ed-store'],https://midlandstech.bncollege.com,sm8136@bncollege.com,+18038223577
15482,36709V,Milken Community Schools,Milken Community Schools,"15800 Zeldins Way
 Los Angeles,  CA 90049",california,ca,34.1256438,-118.4777269,['k12-virtual-store'],https://bnck-12.com/milken,vb@bncservices.com,+18003253252
15395,37230V,Millbrook School,Millbrook School,"131 Millbrook School Rd
 Millbrook,  NY 12545",new-york,ny,41.8566498,-73.6203678,['k12-virtual-store'],https://bnck-12.com/millbrook,vb@bncservices.com,+18003253252
14591,8111,Milton Academy,Milton Academy,"Warren Hall
 Academy,  170 Centre St,  Milton,  MA 02186",massachusetts,ma,42.2567428,-71.06940519999999,['k12-store'],http://milton.bncollege.com,sm8111@bncollege.com,+16178982110
14589,607,Minot State University,Minot State University,"500 University Ave W
 Minot,  ND 58707",north-dakota,nd,48.2465875,-101.3005673,['higher-ed-store'],http://minotstateu.bncollege.com,sm607@bncollege.com,+17018583390
15455,36783V,Mission College Preparatory Catholic High School,Mission College Preparatory Catholic High School,"682 Palm St
 San Luis Obispo,  CA 93401",california,ca,35.2810043,-120.6662739,['k12-virtual-store'],https://bnck-12.com/missionprep,vb@bncservices.com,+18003253252
14587,204,Mississippi State University,Mississippi State University,"75 B S Hood Dr
 Starkville,  MS 39759",mississippi,ms,33.4565697,-88.794547,['higher-ed-store'],http://msstate.bncollege.com,sm204@bncollege.com,+16623258361
14586,8076,Mississippi University for Women,Mississippi University for Women,"1100 College St
 Columbus,  MS 39701",mississippi,ms,33.4912194,-88.4185425,['higher-ed-store'],http://muw.bncollege.com,sm8076@bncollege.com,+16623297409
14541,681,Missouri Western State University,Missouri Western State University,"4525 Downs Dr
 St Joseph,  MO 64507",missouri,mo,39.7571377,-94.78554349999999,['higher-ed-store'],http://missouriwestern.bncollege.com,sm681@bncollege.com,+18162714457
15508,37620V,Mizzou K12 Online,Mizzou K12 Online,"lark Hall
 701 S Providence Rd,  Columbia,  MO 65203",missouri,mo,38.9432581,-92.3334072,['k12-virtual-store'],https://bnck-12.com/mizzouacademy,vb@bncservices.com,+18446029862
14798,8368,Mohawk Valley Community College,Mohawk Valley Community College,"cience and Technology Building
 1101 Sherman Dr,  Utica,  NY 13501",new-york,ny,43.0780047,-75.2177317,['higher-ed-store'],https://mvcc.bncollege.com,sm8368@bncollege.com,+13157352945
14804,8380,Mohawk Valley Community College,Mohawk Valley Community College,"1101 Floyd Ave
 Rome,  NY 13440",new-york,ny,43.219981,-75.42691610000001,['higher-ed-store'],https://mvcc.bncollege.com,sm8380@bncollege.com,+13157352945
19263,8506,Montana State University Billings,Montana State University Billings,"1500 University Drive Billings MT 59101
",montana,mt,45.7976355,-108.5214713,['higher-ed-store'],https://www.msubillings.bncollege.com/,sm8506@bncollege.com,+14066572121
15343,164V,Montana State University Billings,Montana State University Billings,"1500 University Dr
 Billings,  MT 59101",montana,mt,45.7976355,-108.5214713,['higher-ed-virtual-store'],https://bncvirtual.com/msubillings,vb@bncservices.com,+18003253252
15115,10294V,Montana Technological University,Montana Tech,"1300 W Park St
 Butte,  MT 59701",montana,mt,46.0128511,-112.5593425,['higher-ed-virtual-store'],https://bncvirtual.com/montanatechbookstore.htm,vb@bncservices.com,+18003253252
15392,37237V,montclair kimberly academy,montclair kimberly academy,"6 Lloyd Rd
 Montclair,  NJ 07042",new-jersey,nj,40.8216388,-74.2270029,['k12-virtual-store'],https://bnck-12.com/mka,vb@bncservices.com,+18003253252
15196,35377V,Montgomery Catholic Preparatory School,Montgomery Catholic Preparatory School,"5350 Vaughn Rd
 Montgomery,  AL 36116",alabama,al,32.3400861,-86.21600269999999,['k12-virtual-store'],https://bnck-12.com/knights,vb@bncservices.com,+18003253252
15290,2358V,Montgomery Community College,Montgomery Community College,"1011 Page St
 Troy,  NC 27371",north-carolina,nc,35.3662514,-79.87190249999999,['higher-ed-virtual-store'],https://bncvirtual.com/Montgomerycc,vb@bncservices.com,+18003253252
14537,8099,Moorpark College,Moorpark College,"7075 Campus Rd
 Moorpark,  CA 93021",california,ca,34.2996142,-118.8341914,['higher-ed-store'],http://moorparkcollege.bncollege.com,sm8099@bncollege.com,+18053781436
14536,8056,Moravian University,Moravian University,"428 Main St
 Bethlehem,  PA 18018",pennsylvania,pa,40.6194678,-75.381819,['higher-ed-store'],http://moravian.bncollege.com,sm8056@bncollege.com,+16108611485
15151,6694V,Morgan Community College,Morgan Community College,"920 Barlow Rd
 Fort Morgan,  CO 80701",colorado,co,40.2589405,-103.7720041,['higher-ed-virtual-store'],https://bncvirtual.com/morgancc,vb@bncservices.com,+18003253252
15310,30264V,Morgan Park Academy,Morgan Park Academy,"2153 W 111th St
 Chicago,  IL 60643",illinois,il,41.6915256,-87.67564229999999,['k12-virtual-store'],https://bnck-12.com/morganparkacademy,vb@bncservices.com,+18003253252
14535,8255,Morgan State University,Morgan State University,"1700 E Cold Spring Ln
 Baltimore,  MD 21251",maryland,md,39.3431675,-76.5844438,['higher-ed-store'],https://morgan.bncollege.com,sm8255@bncollege.com,+14438853075
15048,30180V,Morningside College,Morningside College,"3609 Peters Ave
 Sioux City,  IA 51106",iowa,ia,42.4758113,-96.3609328,['higher-ed-virtual-store'],https://bncvirtual.com/morningside,vb@bncservices.com,+18003253252
19889,11453,Morristown Beard School,Morristown Beard School,"70 Whippany Road
 Morristown,  NJ 07960",new-jersey,nj,40.819518,-74.4177292,['k12-virtual-store'],https://bnck-12.com/mbs,vb@bncservices.com,+18003253252
15088,35836V,Moses Brown School,Moses Brown School,"250 Lloyd Ave
 Providence,  RI 02906",rhode-island,ri,41.8337648,-71.39730469999999,['k12-virtual-store'],https://bnck-12.com/mosesbrown,vb@bncservices.com,+18003253252
14547,8296,Mott Community College,Mott Community College,"1401 E Court St
 Flint,  MI 48503",michigan,mi,43.0184347,-83.6705963,['higher-ed-store'],https://mcc.bncollege.com,sm8296@bncollege.com,+18107625603
15283,34945V,Mount Carmel Academy,Mount Carmel Academy,"7027 Milne Blvd
 New Orleans,  LA 70124",louisiana,la,30.0188948,-90.11038099999999,['k12-virtual-store'],https://bnck-12.com/mtcarmelcubs,vb@bncservices.com,+18003253252
15371,37263V,Mount de Sales Academy,Mount de Sales Academy,"700 Academy Rd
 Catonsville,  MD 21228",maryland,md,39.2857369,-76.72005639999999,['k12-virtual-store'],https://bnck-12.com/mountdesalesacademy,vb@bncservices.com,+18003253252
15191,4478V,Mount Marty College,Mount Marty College,"1105 W 8th St
 Yankton,  SD 57078",south-dakota,sd,42.8741668,-97.4078814,['higher-ed-virtual-store'],https://bncvirtual.com/mountmarty,vb@bncservices.com,+18003253252
14533,344,Mount St. Mary’s University,Mount St. Mary's University,"16312 University Way #206
 Emmitsburg,  MD 21727",maryland,md,39.680874,-77.351709,['higher-ed-store'],http://msmc.bncollege.com,sm344@bncollege.com,+13014475271
15005,35353V,Mt. Bethel Christian Academy,Mt. Bethel Christian Academy,"4385 Lower Roswell Rd f
 Marietta,  GA 30068",georgia,ga,33.9642765,-84.4235854,['k12-virtual-store'],https://bnck-12.com/mtbethel,vb@bncservices.com,+18003253252
14532,8257,Mt. San Antonio College,Mt. San Antonio College,"1100 N Grand Ave
 Walnut,  CA 91789",california,ca,34.0482035,-117.845125,['higher-ed-store'],https://mtsac.bncollege.com,sm8257@bncollege.com,+19092744475
17997,,Mt. San Jacinto College,,"
",,,,,[],,,
18013,,Mt. San Jacinto College,,"
",,,,,[],,,
15201,3984V,Mt. San Jacinto College,MSJC,"1499 N State St
 San Jacinto,  CA 92583",california,ca,33.8066222,-116.96941,['higher-ed-virtual-store'],https://bncvirtual.com/msjc,vb@bncservices.com,+18003253252
17312,8485,Mt. San Jacinto College,Mt. San Jacinto College,"Menifee Valley Campus
 28237 La Piedra Rd,  Menifee",california,ca,33.6738878,-117.1684271,['Higher Ed Store'],https://msjc.bncollege.com,sm8485@bncollege.com,+19516395134
17329,8483,Mt. San Jacinto College,Mt. San Jacinto College,"Mt. San Jacinto College
 North State Street,  San Jacinto,  Califor",california,ca,33.80662210000001,-116.9694101,['Higher Ed Store'],https://msjc.bncollege.com,sm8483@bncollege.com,+19514873130
14530,037,Muskegon Community College,Muskegon Community College,"221 Quarterline Rd b
 Muskegon,  MI 49442",michigan,mi,43.2479391,-86.1962781,['higher-ed-store'],http://muskegoncc.bncollege.com,sm037@bncollege.com,+12317770235
14529,8084,Muskingum University,Muskingum University,"161 Stormont St
 New Concord,  OH 43762",ohio,oh,39.9970653,-81.73755919999999,['higher-ed-store'],http://muskingum.bncollege.com,sm8084@bncollege.com,+17408268170
15572,36343V,Nansemond-Suffolk Academy,Nansemond-Suffolk Academy,"3373 Pruden Blvd
 Suffolk,  VA 23434",virginia,va,36.77532550000001,-76.6208283,['k12-virtual-store'],https://bnck-12.com/nsacademy,vb@bncservices.com,+18003253252
14528,8086,Napa Valley College,Napa Valley College,"2277 Napa Vallejo Hwy
 Napa,  CA 94558",california,ca,38.2740455,-122.2751567,['higher-ed-store'],http://napavalley.bncollege.com,sm8086@bncollege.com,+17072533319
15306,34743V,National Cathedral School,National Cathedral School,"3612 Woodley Rd NW
 Washington,  DC 20016",district-of-columbia,dc,38.9313207,-77.0722503,['k12-virtual-store'],https://bnck-12.com/ncs,vb@bncservices.com,+18003253252
15109,10311V,National University,National University,"11255 N Torrey Pines Rd
 La Jolla,  CA 92037",california,ca,32.9098722,-117.2434527,['higher-ed-virtual-store'],https://bncvirtual.com/nutextbooks,vb@bncservices.com,+18003253252
14495,746,Nazareth College,Nazareth College,"4245 East Ave
 Rochester,  NY 14618",new-york,ny,43.101447,-77.5169235,['higher-ed-store'],http://naz.bncollege.com,sm746@bncollege.com,+15855862690
19455,11335,Nebraska Methodist College,Nebraska Methodist College,"720 North 87th Street
 Omaha,  NE 68114",nebraska,ne,41.2658533,-96.04831589999999,['higher-ed-virtual-store'],https://bncvirtual.com/nmc,vb@bncservices.com,+18003253252
14513,8357,Nebraska Wesleyan University,Nebraska Wesleyan University,"5000 St Paul Ave
 Lincoln,  NE 68504",nebraska,ne,40.8386696,-96.647109,['higher-ed-store'],https://nebrwesleyan.bncollege.com,sm8357@bncollege.com,+14024652490
15596,35844V,Nerinx Hall High School,Nerinx Hall High School,"530 E Lockwood Ave
 Webster Groves,  MO 63119",missouri,mo,38.58902880000001,-90.34150679999999,['k12-virtual-store'],https://bnck-12.com/nerinxhs,vb@bncservices.com,+18003253252
15580,36206V,Neumont College of Computer Science,Neumont University,"143 S Main St
 Salt Lake City,  UT 84111",utah,ut,40.7661073,-111.8905343,['higher-ed-virtual-store'],https://bncvirtual.com/neumont,vb@bncservices.com,+18003253252
14494,715,New Jersey City University,New Jersey City University,"2039 John F. Kennedy Blvd
 Jersey City,  NJ 07305",new-jersey,nj,40.71031199999999,-74.0870597,['higher-ed-store'],http://njcu.bncollege.com,sm715@bncollege.com,+12014356607
15375,37887V,New River Community and Technical College,New River Community/Technical Col,"280 University Dr
 Beaver,  WV 25813",west-virginia,wv,37.7665543,-81.1316318,['higher-ed-virtual-store'],https://bncvirtual.com/newriver,vb@bncservices.com,+18003253252
15483,36706V,New Roads School,New Roads School,"3131 Olympic Blvd
 Santa Monica,  CA 90404",california,ca,34.0315313,-118.4615319,['k12-virtual-store'],https://bnck-12.com/newroads,vb@bncservices.com,+18003253252
15513,37602V,New York Law School,New York Law School,"185 W Broadway
 New York,  NY 10013",new-york,ny,40.7178578,-74.00680969999999,['higher-ed-virtual-store'],https://bncvirtual.com/nyls,vb@bncservices.com,+18003253252
15263,2720V,Newman University,Newman University,"3100 W McCormick St
 Wichita,  KS 67213",kansas,ks,37.6704739,-97.3812336,['higher-ed-virtual-store'],https://bncvirtual.com/newmanu,vb@bncservices.com,+18003253252
14967,10703V,Newton Country Day School of the Sacred Hearth,Newton Country Day School of the Sacred Hearth,"785 Centre St
 Newton,  MA 02458",massachusetts,ma,42.3459441,-71.19135949999999,['k12-virtual-store'],https://bncvirtual.com/ncds,vb@bncservices.com,+11908991266
14644,750,Niagara County Community College,Niagara County Community College,"28 Old Falls St
 Niagara Falls,  NY 14303",new-york,ny,43.0862732,-79.0625215,['higher-ed-store'],http://niagaracc.bncollege.com/,sm750@bncollege.com,+17162102590
14493,760,Niagara County Community College,Niagara County Community College,"3111 Saunders Settlement Rd
 Sanborn,  NY 14132",new-york,ny,43.1463793,-78.8776835,['higher-ed-store'],http://niagaracc.bncollege.com/,sm760@bncollege.com,+17166146840
14492,749,Niagara University,Niagara University,"5795 Lewiston Rd
 Niagara University,  NY 14109",new-york,ny,43.1369816,-79.0349955,['higher-ed-store'],http://niagara.bncollege.com,sm749@bncollege.com,+17162868370
14491,261,Nicholls State University,Nicholls State University,"906 E 1st St
 Thibodaux,  LA 70301",louisiana,la,29.7956031,-90.8014908,['higher-ed-store'],http://nich.bncollege.com,sm261@bncollege.com,+19854484540
14490,040,Nichols College,Nichols College,"121 Center Rd
 Dudley,  MA 01571",massachusetts,ma,42.0428727,-71.9297601,['higher-ed-store'],http://nichols.bncollege.com,sm040@bncollege.com,+15089439262
15383,37866V,Nolan Catholic High School,Nolan Catholic High School,"4501 Bridge St
 Fort Worth,  TX 76103",texas,tx,32.7614096,-97.25669909999999,['k12-virtual-store'],https://bnck-12.com/nolancatholichs,vb@bncservices.com,+18003253252
14489,505,Norfolk State University,Norfolk State University,"700 Park Ave
 Norfolk,  VA 23504",virginia,va,36.8462828,-76.2599281,['higher-ed-store'],http://norfolkstate.bncollege.com,sm505@bncollege.com,+17578232037
19738,8554,North Carolina A&T State University,North Carolina A&T State University,"1403 John W Mitchell Drive #125
 Greensboro,  NC,  27405",north-carolina,nc,36.0779593,-79.770999,['higher-ed-store'],https://ncat.bncollege.com/,sm8554@bncollege.com,+13363347593
14488,8093,North Carolina A&T State University,North Carolina A&T State University,"1403 John W Mitchell Dr
 Greensboro,  NC 27405",north-carolina,nc,36.0776689,-79.7708565,['higher-ed-store'],http://ncat.bncollege.com,sm8093@bncollege.com,+13363347593
15735,10799v,North Shore Country Day School,North Shore Country Day School,"310 Green Bay Rd
 Winnetka,  IL 60093",illinois,il,42.0982946,-87.7287859,['k12-virtual-store'],https://bnck-12.com/nscds,vb@bncservices.com,+18003253252
18045,,North Shore Country Day School,,"
",,,,,[],,,
15312,30258V,North Yarmouth Academy,North Yarmouth Academy,"148 Main St
 Yarmouth,  ME 04096",maine,me,43.7987972,-70.1859101,['k12-virtual-store'],https://bnck-12.com/nya,vb@bncservices.com,+18003253252
19457,11319,Northeastern Junior College,Northeastern Junior College,"100 College Drive
 Sterling,  CO 80751",colorado,co,40.63778620000001,-103.1967342,['higher-ed-virtual-store'],https://bncvirtual.com/njc,vb@bncservices.com,+18003253252
14435,724,Northeastern State University,Northeastern State University,"E New Orleans St
 Broken Arrow,  OK",oklahoma,ok,36.0174261,-95.7854111,['higher-ed-store'],http://nsuok-brokenarrow.bncollege.com,sm724@bncollege.com,+19184496150
14486,719,Northeastern State University,Northeastern State University,"612 N Grand Ave
 Tahlequah,  OK 74464",oklahoma,ok,35.9206022,-94.9662508,['higher-ed-store'],http://nsuok.bncollege.com,sm719@bncollege.com,+19184442510
14485,656,Northeastern University,Northeastern University,"360 Huntington Ave
 Boston,  MA 02115",massachusetts,ma,42.33961559999999,-71.0886534,['higher-ed-store'],http://northeastern.bncollege.com,sm656@bncollege.com,+16173732286
14484,8034,Northern Kentucky University,Northern Kentucky University,"1 Louie B Nunn Dr
 Highland Heights,  KY 41076",kentucky,ky,39.03511719999999,-84.4541972,['higher-ed-store'],http://nku.bncollege.com,sm8034@bncollege.com,+18595725142
14215,8407,Northern Maine Community College,Northern Maine Community College,"33 Edgemont Dr
 Presque Isle,  ME 04769",maine,me,46.694807,-68.033352,['higher-ed-store'],https://nmcc.bncollege.com,sm8407@bncollege.com,+12077682715
14483,8194,Northern Michigan University,Northern Michigan University,"1401 Presque Isle Ave
 Marquette,  MI 49855",michigan,mi,46.5565072,-87.4011295,['higher-ed-store'],https://nmu.bncollege.com,sm8194@bncollege.com,+19062272480
15208,3597V,Northern New Mexico College,Northern New Mexico College,"921 N Paseo De Onate
 Española,  NM 87532",new-mexico,nm,36.0040415,-106.0844094,['higher-ed-virtual-store'],https://bncvirtual.com/nnmc,vb@bncservices.com,+18003253252
14377,654,Northern Virginia Community College,Northern Virginia Community College,"15200 Neabsco Mills Rd
 Woodbridge,  VA 22191",virginia,va,38.6186818,-77.29340970000001,['higher-ed-store'],http://nvcc-woodbridge.bncollege.com,sm654@bncollege.com,+17036700050
14894,650,Northern Virginia Community College,Northern Virginia Community College,"3301 Netherton Dr Room 148
 Alexandria,  VA 22311",virginia,va,38.8397687,-77.1135451,['higher-ed-store'],http://nvcc-alexandria.bncollege.com,sm650@bncollege.com,+17036710043
14895,651,Northern Virginia Community College,Northern Virginia Community College,"Godwin Building
 8333 Little River Turnpike,  Annandale,  VA 22003",virginia,va,38.834126,-77.2366535,['higher-ed-store'],https://nvcc.bncollege.com/,sm651@bncollege.com,+17034252558
14524,652,Northern Virginia Community College,Northern Virginia Community College,"46432 Logan Way
 Potomac Falls,  VA 20165",virginia,va,39.0309669,-77.3945238,['higher-ed-store'],http://nvcc-loudoun.bncollege.com,sm652@bncollege.com,+15714012520
14525,653,Northern Virginia Community College,Northern Virginia Community College,"Westgate Plaza 8117
 Sudley Rd,  Manassas,  VA 20109",virginia,va,38.78061020000001,-77.5087439,['higher-ed-store'],http://nvcc-manassas.bncollege.com,sm653@bncollege.com,+17033688554
14526,655,Northern Virginia Community College,Northern Virginia Community College,"Parking lot
 6699 Springfield Center Dr,  Springfield,  VA 22150",virginia,va,38.7639982,-77.1757461,['higher-ed-store'],http://nvccmedical.bncollege.com,sm655@bncollege.com,+17039222841
14993,10485V,Northfield Mount Hermon School,Northfield Mount Hermon School,"One Lamplighter Way
 Gill,  MA 01354",massachusetts,ma,42.66837,-72.484217,['k12-virtual-store'],https://bnck-12.com/nmhschool,vb@bncservices.com,+18003253252
15586,36019V,Northstar Academy,Northstar Academy,"3790 Goodman Rd E
 Southaven,  MS 38672",mississippi,ms,34.9640304,-89.92236679999999,['k12-virtual-store'],https://bnck-12.com/northstaracad,vb@bncservices.com,+18003253252
14946,8059,NorthWest Arkansas Community College,NorthWest Arkansas Community College,"1211 SE Eagle Way
 Bentonville,  AR 72712",arkansas,ar,36.3586374,-94.1724679,['higher-ed-store'],http://nwacc.bncollege.com,sm8059@bncollege.com,+14796192222
14474,408,NorthWest Arkansas Community College,NorthWest Arkansas Community College,"1211 SE Eagle Way
 Bentonville,  AR 72712",arkansas,ar,36.3586374,-94.1724679,['higher-ed-store'],http://nwacc.bncollege.com,sm408@bncollege.com,+14796192222
15259,2796V,Northwest Catholic High School,Northwest Catholic High School,"29 Wampanoag Dr
 West Hartford,  CT 06117",connecticut,ct,41.799721,-72.7553228,['k12-virtual-store'],https://bnck-12.com/nwchs,vb@bncservices.com,+18003253252
14450,8054,Northwest Florida State College,Northwest Florida State College,"100 E College Blvd
 Niceville,  FL 32578",florida,fl,30.5348484,-86.4744194,['higher-ed-store'],http://nwfsc.bncollege.com,sm8054@bncollege.com,+18507295384
15502,37652V,Northwest Iowa Community College,Northwest Iowa Community College,"603 W Park St
 Sheldon,  IA 51201",iowa,ia,43.1805754,-95.87652639999999,['higher-ed-virtual-store'],https://bncvirtual.com/nwicc,vb@bncservices.com,+18003253252
14228,8411,Northwest-Shoals Community College,Northwest-Shoals Community College,"800 George Wallace Blvd #101
 Muscle Shoals,  AL 35661",alabama,al,34.740719,-87.6774526,['higher-ed-store'],nwscc.bncollege.com,sm8411@bncollege.com,+12563315227
14232,8412,Northwest-Shoals Community College,Northwest-Shoals Community College,"2080 College Rd
 Phil Campbell,  AL 35581",alabama,al,34.3440289,-87.73067119999999,['higher-ed-store'],nwscc.bncollege.com,sm8412@bncollege.com,+12563316213
19626,11411,Northwestern Health Sciences University,Northwestern Health Sciences University,"2501 West 84th Street
 Bloomington,  MN 55431",minnesota,mn,44.8508887,-93.31143100000001,['higher-ed-virtual-store'],https://bncvirtual.com/nwhealth,vb@bncservices.com,+18003253252
14956,8072,Northwestern University,Northwestern University,"2211 Campus Dr
 Evanston,  IL 60208",illinois,il,42.05715379999999,-87.6716364,['higher-ed-store'],http://kellogg.bncollege.com,sm8072@bncollege.com,+18474674564
14448,668,Northwestern University,Northwestern University,"Norris University Center
 1999 Campus Dr,  Evanston,  IL 60208",illinois,il,42.0533945,-87.672668,['higher-ed-store'],http://northwestern.bncollege.com,sm668@bncollege.com,+18474913991
14527,776,Northwestern University,Northwestern University,"710 N Lake Shore Dr
 Chicago,  IL 60611",illinois,il,41.8952333,-87.6168612,['higher-ed-store'],http://abbotthall.bncollege.com,sm776@bncollege.com,+13125038486
15119,10259V,"Notre Dame Academy (Worcester, MA)","Notre Dame Academy (Worcester, MA)","425 Salisbury St
 Worcester,  MA 01609",massachusetts,ma,42.2840299,-71.8263264,['k12-virtual-store'],https://bnck-12.com/notredameaca,vb@bncservices.com,+18003253252
15471,37700V,"Notre Dame High School (San Jose, CA)","Notre Dame High School (San Jose, CA)","596 S Second St
 San Jose,  CA 95112",california,ca,37.3282769,-121.8822766,['k12-virtual-store'],https://bnck-12.com/ndsj,vb@bncservices.com,+18003253252
14447,404,Notre Dame of Maryland University,Notre Dame of Maryland University,"4701 N Charles St
 Baltimore,  MD 21210",maryland,md,39.3516631,-76.62118269999999,['higher-ed-store'],http://ndm.bncollege.com,sm404@bncollege.com,+14105325395
14446,298,Nova Southeastern University,Nova Southeastern University,"3301 College Ave #37
 Davie,  FL 33314",florida,fl,26.0788141,-80.24012800000001,['higher-ed-store'],http://nsubooks.bncollege.com,sm298@bncollege.com,+19542624750
18324,10912,Oak Knoll School,Oak Knoll School,"44 Blackburn Road
 Summit,  NJ",new-jersey,nj,40.7109908,-74.3670406,['K12 Virtual Store'],https://bnck-12.com/oakknoll,vb@bncservices.com,+18003253252
15270,35084V,Oak Point University,Oak Point University,"1431 N Claremont Ave
 Chicago,  IL 60622",illinois,il,41.9070984,-87.68538629999999,['higher-ed-virtual-store'],https://bncvirtual.com/resu,vb@bncservices.com,+18003253252
15485,36703V,Oakwood School,Oakwood School,"11600 Magnolia Blvd
 North Hollywood,  CA 91601",california,ca,34.1645994,-118.3845885,['k12-virtual-store'],https://bnck-12.com/oakwood,vb@bncservices.com,+18003253252
14444,762,Oakwood University,Oakwood University,"7000 Adventist Blvd NW
 Huntsville,  AL 35896",alabama,al,34.7529622,-86.6485379,['higher-ed-store'],http://oakwood.bncollege.com,sm762@bncollege.com,+12567267065
14443,399,Oberlin College,Oberlin College,"37 W College St
 Oberlin,  OH 44074",ohio,oh,41.2914269,-82.218659,['higher-ed-store'],http://oberlin.bncollege.com,sm399@bncollege.com,+14407747722
14442,8201,Ocean County College,Ocean County College,"1 College Dr #8
 Toms River,  NJ 08754",new-jersey,nj,40.0093794,-74.16545719999999,['higher-ed-store'],https://ocean.bncollege.com,sm8201@bncollege.com,+17322550333
15562,37457V,Ohio Health,Ohio Health,"550 Thomas Ln
 Columbus,  OH 43214",ohio,oh,40.0328175,-83.0333685,['higher-ed-virtual-store'],https://bncvirtual.com/ohiohealth,vb@bncservices.com,+18003253252
14440,215,Ohio Northern University,Ohio Northern University,"402 W College Ave
 Ada,  OH 45810",ohio,oh,40.7660328,-83.8272607,['higher-ed-store'],http://onu.bncollege.com,sm215@bncollege.com,+14197722410
19604,11381,Ohio State University at Mansfield,Ohio State University at Mansfield,"1760 University Drive
 Mansfield,  OH 44906",ohio,oh,40.7966376,-82.5798659,['higher-ed-virtual-store'],https://bncvirtual.com/osumansfield,vb@bncservices.com,+18003253252
14980,37417V,Ohio University Main Campus,Ohio University Main Campus,"Haning Hall
 35 W Union St,  Athens,  OH 45701",ohio,oh,39.3273682,-82.1029211,['higher-ed-virtual-store'],https://bncvirtual.com/ohio,vb@bncservices.com,+18003253252
18029,,Ohio Wesleyan University,,"
",,,,,[],,,
17349,8469,Ohio Wesleyan University,Ohio Wesleyan University,"OWU Campus Store
 Hamilton-Williams Campus Center,  40 Rowland Avenue,  Delaware,  OH",ohio,oh,40.2966234,-83.0700693,['Higher Ed Store'],https://owu.bncollege.com,sm8469@bncollege.com,+17403683396
14800,8370,Oklahoma State University – Oklahoma City,Oklahoma State Univ - Oklahoma City,"900 N Portland Ave
 Oklahoma City,  OK 73107",oklahoma,ok,35.4775584,-97.5825622,['higher-ed-store'],https://osuokc.bncollege.com,sm8370@bncollege.com,+14059453201
15357,37889V,Oklahoma Wesleyan University,Oklahoma Wesleyan University,"10810 E 45th St STE 100
 Tulsa,  OK 74146",oklahoma,ok,36.0991053,-95.8568336,['higher-ed-virtual-store'],https://bncvirtual.com/okwu,vb@bncservices.com,+18003253252
14576,8274,Olympic College,Olympic College,"1600 Chester Ave
 Bremerton,  WA 98337",washington,wa,47.575258,-122.6352127,['higher-ed-store'],https://olympic.bncollege.com,sm8274@bncollege.com,+13604757420
14399,611,Onondaga Community College,Onondaga Community College,"4585 W Seneca Turnpike
 Syracuse,  NY 13215",new-york,ny,43.0061961,-76.19768119999999,['higher-ed-store'],http://onondagacc.bncollege.com,sm611@bncollege.com,+13154982246
14466,8108,Orange Coast College,Orange Coast College,"2701 Fairview Rd
 Costa Mesa,  CA 92626",california,ca,33.6695251,-117.9125881,['higher-ed-store'],http://orangecoast.bncollege.com,sm8108@bncollege.com,+17144325896
